timeframe,month_id,manager_user_id,subordinado_user_id,nlp_concepto_sospechoso,nlp_concepto_crudo,nlp_descripciones,tx_count,monto_total,interpretabilidad
todo_el_tiempo,2025-02,P0062,P0231,['SOBORNO'],ciber_resiliencia hackathon_europeo ref MX-OPS-001 urgent follow-up,ciber_resiliencia; hackathon_europeo; ref MX-OPS-001; urgent follow-up,1,25733.0,"En la ventana 'todo_el_tiempo', durante 2025-02 el subordinado P0231 envió 1 pagos al manager P0062 etiquetados como 'SOBORNO', acumulando 25,733.00 en monto total. Conceptos crudos detectados: ciber_resiliencia hackathon_europeo ref MX-OPS-001 urgent follow-up. Descripciones de origen: ciber_resiliencia; hackathon_europeo; ref MX-OPS-001; urgent follow-up."
todo_el_tiempo,2022-11,P0031,P0224,['SOBORNO'],robotica_colaborativa derechos_digitales expediente PUE-HR-992 benchmark ético,robotica_colaborativa | derechos_digitales | expediente PUE-HR-992 | benchmark ético,1,25688.47,"En la ventana 'todo_el_tiempo', durante 2022-11 el subordinado P0224 envió 1 pagos al manager P0031 etiquetados como 'SOBORNO', acumulando 25,688.47 en monto total. Conceptos crudos detectados: robotica_colaborativa derechos_digitales expediente PUE-HR-992 benchmark ético. Descripciones de origen: robotica_colaborativa | derechos_digitales | expediente PUE-HR-992 | benchmark ético."
todo_el_tiempo,2025-03,P0160,P0103,['SOBORNO'],marketing_digital crowdfunding_maker expediente QRO-RPA-312 mise jour,marketing_digital | crowdfunding_maker | expediente QRO-RPA-312 | mise à jour,1,25684.06,"En la ventana 'todo_el_tiempo', durante 2025-03 el subordinado P0103 envió 1 pagos al manager P0160 etiquetados como 'SOBORNO', acumulando 25,684.06 en monto total. Conceptos crudos detectados: marketing_digital crowdfunding_maker expediente QRO-RPA-312 mise jour. Descripciones de origen: marketing_digital | crowdfunding_maker | expediente QRO-RPA-312 | mise à jour."
todo_el_tiempo,2024-01,P0205,P0066,['SOBORNO'],energia_renovable pasantia_internacional (PUE-HR-992) [due diligence],energia_renovable - pasantia_internacional (PUE-HR-992) [due diligence],1,25658.1,"En la ventana 'todo_el_tiempo', durante 2024-01 el subordinado P0066 envió 1 pagos al manager P0205 etiquetados como 'SOBORNO', acumulando 25,658.10 en monto total. Conceptos crudos detectados: energia_renovable pasantia_internacional (PUE-HR-992) [due diligence]. Descripciones de origen: energia_renovable - pasantia_internacional (PUE-HR-992) [due diligence]."
todo_el_tiempo,2022-04,P0043,P0162,['SOBORNO'],logistica_aduanas turismo_espacial expediente MX-OPS-001 relatório preliminar,logistica_aduanas | turismo_espacial | expediente MX-OPS-001 | relatório preliminar,1,25617.41,"En la ventana 'todo_el_tiempo', durante 2022-04 el subordinado P0162 envió 1 pagos al manager P0043 etiquetados como 'SOBORNO', acumulando 25,617.41 en monto total. Conceptos crudos detectados: logistica_aduanas turismo_espacial expediente MX-OPS-001 relatório preliminar. Descripciones de origen: logistica_aduanas | turismo_espacial | expediente MX-OPS-001 | relatório preliminar."
todo_el_tiempo,2025-08,P0052,P0100,['SOBORNO'],software_libre crowdfunding_maker (CDMX-AI-887) [pilot de innovación],software_libre - crowdfunding_maker (CDMX-AI-887) [pilot de innovación],1,25607.8,"En la ventana 'todo_el_tiempo', durante 2025-08 el subordinado P0100 envió 1 pagos al manager P0052 etiquetados como 'SOBORNO', acumulando 25,607.80 en monto total. Conceptos crudos detectados: software_libre crowdfunding_maker (CDMX-AI-887) [pilot de innovación]. Descripciones de origen: software_libre - crowdfunding_maker (CDMX-AI-887) [pilot de innovación]."
todo_el_tiempo,2023-04,P0218,P0123,['SOBORNO'],microcredito campamento_ai ref SLP-ENG-640 mise jour,microcredito; campamento_ai; ref SLP-ENG-640; mise à jour,1,25606.75,"En la ventana 'todo_el_tiempo', durante 2023-04 el subordinado P0123 envió 1 pagos al manager P0218 etiquetados como 'SOBORNO', acumulando 25,606.75 en monto total. Conceptos crudos detectados: microcredito campamento_ai ref SLP-ENG-640 mise jour. Descripciones de origen: microcredito; campamento_ai; ref SLP-ENG-640; mise à jour."
todo_el_tiempo,2022-05,P0056,P0173,['SOBORNO'],educacion_stem certificacion_iso (VER-MKT-459) [due diligence],educacion_stem - certificacion_iso (VER-MKT-459) [due diligence],1,25603.92,"En la ventana 'todo_el_tiempo', durante 2022-05 el subordinado P0173 envió 1 pagos al manager P0056 etiquetados como 'SOBORNO', acumulando 25,603.92 en monto total. Conceptos crudos detectados: educacion_stem certificacion_iso (VER-MKT-459) [due diligence]. Descripciones de origen: educacion_stem - certificacion_iso (VER-MKT-459) [due diligence]."
todo_el_tiempo,2025-05,P0135,P0080,['SOBORNO'],logistica_aduanas mision_humanitaria (PUE-HR-992) [benchmark ético],logistica_aduanas - mision_humanitaria (PUE-HR-992) [benchmark ético],1,25602.42,"En la ventana 'todo_el_tiempo', durante 2025-05 el subordinado P0080 envió 1 pagos al manager P0135 etiquetados como 'SOBORNO', acumulando 25,602.42 en monto total. Conceptos crudos detectados: logistica_aduanas mision_humanitaria (PUE-HR-992) [benchmark ético]. Descripciones de origen: logistica_aduanas - mision_humanitaria (PUE-HR-992) [benchmark ético]."
todo_el_tiempo,2022-09,P0068,P0174,['SOBORNO'],infraestructura_nube climatologia_predictiva ref MTY-FIN-778 prueba de concepto,infraestructura_nube; climatologia_predictiva; ref MTY-FIN-778; prueba de concepto,1,25590.3,"En la ventana 'todo_el_tiempo', durante 2022-09 el subordinado P0174 envió 1 pagos al manager P0068 etiquetados como 'SOBORNO', acumulando 25,590.30 en monto total. Conceptos crudos detectados: infraestructura_nube climatologia_predictiva ref MTY-FIN-778 prueba de concepto. Descripciones de origen: infraestructura_nube; climatologia_predictiva; ref MTY-FIN-778; prueba de concepto."
todo_el_tiempo,2025-06,P0157,P0226,['SOBORNO'],inteligencia_competitiva cafe_sustentable (MX-OPS-001) [urgent follow-up],inteligencia_competitiva - cafe_sustentable (MX-OPS-001) [urgent follow-up],1,25584.59,"En la ventana 'todo_el_tiempo', durante 2025-06 el subordinado P0226 envió 1 pagos al manager P0157 etiquetados como 'SOBORNO', acumulando 25,584.59 en monto total. Conceptos crudos detectados: inteligencia_competitiva cafe_sustentable (MX-OPS-001) [urgent follow-up]. Descripciones de origen: inteligencia_competitiva - cafe_sustentable (MX-OPS-001) [urgent follow-up]."
todo_el_tiempo,2024-01,P0056,P0046,['SOBORNO'],campana_multicultural turismo_espacial (NLE-COMP-552) [sesión híbrida],campana_multicultural - turismo_espacial (NLE-COMP-552) [sesión híbrida],1,25503.58,"En la ventana 'todo_el_tiempo', durante 2024-01 el subordinado P0046 envió 1 pagos al manager P0056 etiquetados como 'SOBORNO', acumulando 25,503.58 en monto total. Conceptos crudos detectados: campana_multicultural turismo_espacial (NLE-COMP-552) [sesión híbrida]. Descripciones de origen: campana_multicultural - turismo_espacial (NLE-COMP-552) [sesión híbrida]."
todo_el_tiempo,2022-04,P0033,P0006,['SOBORNO'],material_medico agenda_indigena (YUC-SUST-038) [observatorio ciudadano],material_medico - agenda_indigena (YUC-SUST-038) [observatorio ciudadano],1,25499.58,"En la ventana 'todo_el_tiempo', durante 2022-04 el subordinado P0006 envió 1 pagos al manager P0033 etiquetados como 'SOBORNO', acumulando 25,499.58 en monto total. Conceptos crudos detectados: material_medico agenda_indigena (YUC-SUST-038) [observatorio ciudadano]. Descripciones de origen: material_medico - agenda_indigena (YUC-SUST-038) [observatorio ciudadano]."
todo_el_tiempo,2024-09,P0246,P0190,['SOBORNO'],inteligencia_competitiva pasantia_internacional ref MTY-FIN-778 relatório preliminar,inteligencia_competitiva; pasantia_internacional; ref MTY-FIN-778; relatório preliminar,1,25485.01,"En la ventana 'todo_el_tiempo', durante 2024-09 el subordinado P0190 envió 1 pagos al manager P0246 etiquetados como 'SOBORNO', acumulando 25,485.01 en monto total. Conceptos crudos detectados: inteligencia_competitiva pasantia_internacional ref MTY-FIN-778 relatório preliminar. Descripciones de origen: inteligencia_competitiva; pasantia_internacional; ref MTY-FIN-778; relatório preliminar."
todo_el_tiempo,2024-11,P0128,P0025,['SOBORNO'],legal_arbitraje programa_neuroliderazgo ref BCN-CIBER-724 mise jour,legal_arbitraje; programa_neuroliderazgo; ref BCN-CIBER-724; mise à jour,1,25482.93,"En la ventana 'todo_el_tiempo', durante 2024-11 el subordinado P0025 envió 1 pagos al manager P0128 etiquetados como 'SOBORNO', acumulando 25,482.93 en monto total. Conceptos crudos detectados: legal_arbitraje programa_neuroliderazgo ref BCN-CIBER-724 mise jour. Descripciones de origen: legal_arbitraje; programa_neuroliderazgo; ref BCN-CIBER-724; mise à jour."
todo_el_tiempo,2022-03,P0051,P0193,['SOBORNO'],material_medico sprint_bimensual (CDMX-AI-887) [urgent follow-up],material_medico - sprint_bimensual (CDMX-AI-887) [urgent follow-up],1,25459.96,"En la ventana 'todo_el_tiempo', durante 2022-03 el subordinado P0193 envió 1 pagos al manager P0051 etiquetados como 'SOBORNO', acumulando 25,459.96 en monto total. Conceptos crudos detectados: material_medico sprint_bimensual (CDMX-AI-887) [urgent follow-up]. Descripciones de origen: material_medico - sprint_bimensual (CDMX-AI-887) [urgent follow-up]."
todo_el_tiempo,2022-04,P0017,P0184,['SOBORNO'],comercio_justo salud_mental ref QRO-RPA-312 mise jour,comercio_justo; salud_mental; ref QRO-RPA-312; mise à jour,1,25415.96,"En la ventana 'todo_el_tiempo', durante 2022-04 el subordinado P0184 envió 1 pagos al manager P0017 etiquetados como 'SOBORNO', acumulando 25,415.96 en monto total. Conceptos crudos detectados: comercio_justo salud_mental ref QRO-RPA-312 mise jour. Descripciones de origen: comercio_justo; salud_mental; ref QRO-RPA-312; mise à jour."
todo_el_tiempo,2021-12,P0221,P0014,['SOBORNO'],prototipo_iot campamento_ai expediente VER-MKT-459 observatorio ciudadano,prototipo_iot | campamento_ai | expediente VER-MKT-459 | observatorio ciudadano,1,25408.0,"En la ventana 'todo_el_tiempo', durante 2021-12 el subordinado P0014 envió 1 pagos al manager P0221 etiquetados como 'SOBORNO', acumulando 25,408.00 en monto total. Conceptos crudos detectados: prototipo_iot campamento_ai expediente VER-MKT-459 observatorio ciudadano. Descripciones de origen: prototipo_iot | campamento_ai | expediente VER-MKT-459 | observatorio ciudadano."
todo_el_tiempo,2022-12,P0161,P0104,['SOBORNO'],inclusion_laboral co-creacion_comunidad (SLP-ENG-640) [urgent follow-up],inclusion_laboral - co-creacion_comunidad (SLP-ENG-640) [urgent follow-up],1,25334.03,"En la ventana 'todo_el_tiempo', durante 2022-12 el subordinado P0104 envió 1 pagos al manager P0161 etiquetados como 'SOBORNO', acumulando 25,334.03 en monto total. Conceptos crudos detectados: inclusion_laboral co-creacion_comunidad (SLP-ENG-640) [urgent follow-up]. Descripciones de origen: inclusion_laboral - co-creacion_comunidad (SLP-ENG-640) [urgent follow-up]."
todo_el_tiempo,2020-12,P0116,P0217,['SOBORNO'],inteligencia_competitiva co-creacion_comunidad expediente YUC-SUST-038 mise jour,inteligencia_competitiva | co-creacion_comunidad | expediente YUC-SUST-038 | mise à jour,1,25316.41,"En la ventana 'todo_el_tiempo', durante 2020-12 el subordinado P0217 envió 1 pagos al manager P0116 etiquetados como 'SOBORNO', acumulando 25,316.41 en monto total. Conceptos crudos detectados: inteligencia_competitiva co-creacion_comunidad expediente YUC-SUST-038 mise jour. Descripciones de origen: inteligencia_competitiva | co-creacion_comunidad | expediente YUC-SUST-038 | mise à jour."
todo_el_tiempo,2021-03,P0091,P0060,['SOBORNO'],robotica_colaborativa hackathon_europeo expediente CHH-LOG-619 relatório preliminar,robotica_colaborativa | hackathon_europeo | expediente CHH-LOG-619 | relatório preliminar,1,25303.28,"En la ventana 'todo_el_tiempo', durante 2021-03 el subordinado P0060 envió 1 pagos al manager P0091 etiquetados como 'SOBORNO', acumulando 25,303.28 en monto total. Conceptos crudos detectados: robotica_colaborativa hackathon_europeo expediente CHH-LOG-619 relatório preliminar. Descripciones de origen: robotica_colaborativa | hackathon_europeo | expediente CHH-LOG-619 | relatório preliminar."
todo_el_tiempo,2022-11,P0163,P0117,['SOBORNO'],campana_multicultural campamento_ai ref VER-MKT-459 relatório preliminar,campana_multicultural; campamento_ai; ref VER-MKT-459; relatório preliminar,1,25297.67,"En la ventana 'todo_el_tiempo', durante 2022-11 el subordinado P0117 envió 1 pagos al manager P0163 etiquetados como 'SOBORNO', acumulando 25,297.67 en monto total. Conceptos crudos detectados: campana_multicultural campamento_ai ref VER-MKT-459 relatório preliminar. Descripciones de origen: campana_multicultural; campamento_ai; ref VER-MKT-459; relatório preliminar."
todo_el_tiempo,2022-08,P0007,P0180,['SOBORNO'],blockchain campamento_ai (YUC-SUST-038) [urgent follow-up],blockchain - campamento_ai (YUC-SUST-038) [urgent follow-up],1,25290.17,"En la ventana 'todo_el_tiempo', durante 2022-08 el subordinado P0180 envió 1 pagos al manager P0007 etiquetados como 'SOBORNO', acumulando 25,290.17 en monto total. Conceptos crudos detectados: blockchain campamento_ai (YUC-SUST-038) [urgent follow-up]. Descripciones de origen: blockchain - campamento_ai (YUC-SUST-038) [urgent follow-up]."
todo_el_tiempo,2022-08,P0203,P0137,['SOBORNO'],ciber_resiliencia fondo_empoderamiento ref CDMX-AI-887 observatorio ciudadano,ciber_resiliencia; fondo_empoderamiento; ref CDMX-AI-887; observatorio ciudadano,1,25259.66,"En la ventana 'todo_el_tiempo', durante 2022-08 el subordinado P0137 envió 1 pagos al manager P0203 etiquetados como 'SOBORNO', acumulando 25,259.66 en monto total. Conceptos crudos detectados: ciber_resiliencia fondo_empoderamiento ref CDMX-AI-887 observatorio ciudadano. Descripciones de origen: ciber_resiliencia; fondo_empoderamiento; ref CDMX-AI-887; observatorio ciudadano."
todo_el_tiempo,2020-10,P0167,P0156,['SOBORNO'],inclusion_laboral alianza_estrategica expediente VER-MKT-459 prueba de concepto,inclusion_laboral | alianza_estrategica | expediente VER-MKT-459 | prueba de concepto,1,25234.75,"En la ventana 'todo_el_tiempo', durante 2020-10 el subordinado P0156 envió 1 pagos al manager P0167 etiquetados como 'SOBORNO', acumulando 25,234.75 en monto total. Conceptos crudos detectados: inclusion_laboral alianza_estrategica expediente VER-MKT-459 prueba de concepto. Descripciones de origen: inclusion_laboral | alianza_estrategica | expediente VER-MKT-459 | prueba de concepto."
todo_el_tiempo,2021-06,P0083,P0202,['SOBORNO'],legal_arbitraje reciclaje-oceanico (MTY-FIN-778) [urgent follow-up],legal_arbitraje - reciclaje-oceanico (MTY-FIN-778) [urgent follow-up],1,25226.36,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0202 envió 1 pagos al manager P0083 etiquetados como 'SOBORNO', acumulando 25,226.36 en monto total. Conceptos crudos detectados: legal_arbitraje reciclaje-oceanico (MTY-FIN-778) [urgent follow-up]. Descripciones de origen: legal_arbitraje - reciclaje-oceanico (MTY-FIN-778) [urgent follow-up]."
todo_el_tiempo,2023-06,P0028,P0178,['SOBORNO'],laboratorio_genomica salud_mental (CDMX-AI-887) [mise jour],laboratorio_genomica - salud_mental (CDMX-AI-887) [mise à jour],1,25217.24,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0178 envió 1 pagos al manager P0028 etiquetados como 'SOBORNO', acumulando 25,217.24 en monto total. Conceptos crudos detectados: laboratorio_genomica salud_mental (CDMX-AI-887) [mise jour]. Descripciones de origen: laboratorio_genomica - salud_mental (CDMX-AI-887) [mise à jour]."
todo_el_tiempo,2022-11,P0071,P0075,['SOBORNO'],energia_renovable salud_mental ref YUC-SUST-038 ajuste inmediato,energia_renovable; salud_mental; ref YUC-SUST-038; ajuste inmediato,1,25214.8,"En la ventana 'todo_el_tiempo', durante 2022-11 el subordinado P0075 envió 1 pagos al manager P0071 etiquetados como 'SOBORNO', acumulando 25,214.80 en monto total. Conceptos crudos detectados: energia_renovable salud_mental ref YUC-SUST-038 ajuste inmediato. Descripciones de origen: energia_renovable; salud_mental; ref YUC-SUST-038; ajuste inmediato."
todo_el_tiempo,2020-10,P0046,P0113,['SOBORNO'],inteligencia_competitiva mision_humanitaria expediente NLE-COMP-552 urgent follow-up,inteligencia_competitiva | mision_humanitaria | expediente NLE-COMP-552 | urgent follow-up,1,25214.51,"En la ventana 'todo_el_tiempo', durante 2020-10 el subordinado P0113 envió 1 pagos al manager P0046 etiquetados como 'SOBORNO', acumulando 25,214.51 en monto total. Conceptos crudos detectados: inteligencia_competitiva mision_humanitaria expediente NLE-COMP-552 urgent follow-up. Descripciones de origen: inteligencia_competitiva | mision_humanitaria | expediente NLE-COMP-552 | urgent follow-up."
todo_el_tiempo,2024-11,P0200,P0213,['SOBORNO'],auditoria_externa hackathon_europeo (BCS-LEGAL-504) [urgent follow-up],auditoria_externa - hackathon_europeo (BCS-LEGAL-504) [urgent follow-up],1,25210.38,"En la ventana 'todo_el_tiempo', durante 2024-11 el subordinado P0213 envió 1 pagos al manager P0200 etiquetados como 'SOBORNO', acumulando 25,210.38 en monto total. Conceptos crudos detectados: auditoria_externa hackathon_europeo (BCS-LEGAL-504) [urgent follow-up]. Descripciones de origen: auditoria_externa - hackathon_europeo (BCS-LEGAL-504) [urgent follow-up]."
todo_el_tiempo,2025-03,P0152,P0128,['SOBORNO'],energia_renovable laboratorio-biotecnologia (CHH-LOG-619) [pilot de innovación],energia_renovable - laboratorio-biotecnologia (CHH-LOG-619) [pilot de innovación],1,25206.4,"En la ventana 'todo_el_tiempo', durante 2025-03 el subordinado P0128 envió 1 pagos al manager P0152 etiquetados como 'SOBORNO', acumulando 25,206.40 en monto total. Conceptos crudos detectados: energia_renovable laboratorio-biotecnologia (CHH-LOG-619) [pilot de innovación]. Descripciones de origen: energia_renovable - laboratorio-biotecnologia (CHH-LOG-619) [pilot de innovación]."
todo_el_tiempo,2024-11,P0040,P0177,['SOBORNO'],legal_arbitraje alianza_estrategica ref CDMX-AI-887 prueba de concepto,legal_arbitraje; alianza_estrategica; ref CDMX-AI-887; prueba de concepto,1,25206.26,"En la ventana 'todo_el_tiempo', durante 2024-11 el subordinado P0177 envió 1 pagos al manager P0040 etiquetados como 'SOBORNO', acumulando 25,206.26 en monto total. Conceptos crudos detectados: legal_arbitraje alianza_estrategica ref CDMX-AI-887 prueba de concepto. Descripciones de origen: legal_arbitraje; alianza_estrategica; ref CDMX-AI-887; prueba de concepto."
todo_el_tiempo,2023-07,P0062,P0016,['SOBORNO'],blockchain agenda_indigena expediente VER-MKT-459 benchmark ético,blockchain | agenda_indigena | expediente VER-MKT-459 | benchmark ético,1,25195.53,"En la ventana 'todo_el_tiempo', durante 2023-07 el subordinado P0016 envió 1 pagos al manager P0062 etiquetados como 'SOBORNO', acumulando 25,195.53 en monto total. Conceptos crudos detectados: blockchain agenda_indigena expediente VER-MKT-459 benchmark ético. Descripciones de origen: blockchain | agenda_indigena | expediente VER-MKT-459 | benchmark ético."
todo_el_tiempo,2024-07,P0140,P0027,['SOBORNO'],capacitacion piloto-latam (BCS-LEGAL-504) [due diligence],capacitacion - piloto-latam (BCS-LEGAL-504) [due diligence],1,25187.94,"En la ventana 'todo_el_tiempo', durante 2024-07 el subordinado P0027 envió 1 pagos al manager P0140 etiquetados como 'SOBORNO', acumulando 25,187.94 en monto total. Conceptos crudos detectados: capacitacion piloto-latam (BCS-LEGAL-504) [due diligence]. Descripciones de origen: capacitacion - piloto-latam (BCS-LEGAL-504) [due diligence]."
todo_el_tiempo,2020-04,P0066,P0198,['SOBORNO'],servicios_financieros cumbre_solar expediente YUC-SUST-038 relatório preliminar,servicios_financieros | cumbre_solar | expediente YUC-SUST-038 | relatório preliminar,1,25187.67,"En la ventana 'todo_el_tiempo', durante 2020-04 el subordinado P0198 envió 1 pagos al manager P0066 etiquetados como 'SOBORNO', acumulando 25,187.67 en monto total. Conceptos crudos detectados: servicios_financieros cumbre_solar expediente YUC-SUST-038 relatório preliminar. Descripciones de origen: servicios_financieros | cumbre_solar | expediente YUC-SUST-038 | relatório preliminar."
todo_el_tiempo,2024-05,P0130,P0106,['SOBORNO'],campana_multicultural co-creacion_comunidad (NLE-COMP-552) [urgent follow-up],campana_multicultural - co-creacion_comunidad (NLE-COMP-552) [urgent follow-up],1,25170.93,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0106 envió 1 pagos al manager P0130 etiquetados como 'SOBORNO', acumulando 25,170.93 en monto total. Conceptos crudos detectados: campana_multicultural co-creacion_comunidad (NLE-COMP-552) [urgent follow-up]. Descripciones de origen: campana_multicultural - co-creacion_comunidad (NLE-COMP-552) [urgent follow-up]."
todo_el_tiempo,2022-02,P0015,P0122,['SOBORNO'],proveedor_internacional cafe_sustentable expediente SLP-ENG-640 observatorio ciudadano,proveedor_internacional | cafe_sustentable | expediente SLP-ENG-640 | observatorio ciudadano,1,25162.6,"En la ventana 'todo_el_tiempo', durante 2022-02 el subordinado P0122 envió 1 pagos al manager P0015 etiquetados como 'SOBORNO', acumulando 25,162.60 en monto total. Conceptos crudos detectados: proveedor_internacional cafe_sustentable expediente SLP-ENG-640 observatorio ciudadano. Descripciones de origen: proveedor_internacional | cafe_sustentable | expediente SLP-ENG-640 | observatorio ciudadano."
todo_el_tiempo,2023-06,P0114,P0242,['SOBORNO'],educacion_stem laboratorio-biotecnologia (CDMX-AI-887) [prueba de concepto],educacion_stem - laboratorio-biotecnologia (CDMX-AI-887) [prueba de concepto],1,25153.87,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0242 envió 1 pagos al manager P0114 etiquetados como 'SOBORNO', acumulando 25,153.87 en monto total. Conceptos crudos detectados: educacion_stem laboratorio-biotecnologia (CDMX-AI-887) [prueba de concepto]. Descripciones de origen: educacion_stem - laboratorio-biotecnologia (CDMX-AI-887) [prueba de concepto]."
todo_el_tiempo,2023-12,P0178,P0118,['SOBORNO'],blockchain alianza_estrategica ref BCN-CIBER-724 relatório preliminar,blockchain; alianza_estrategica; ref BCN-CIBER-724; relatório preliminar,1,25148.37,"En la ventana 'todo_el_tiempo', durante 2023-12 el subordinado P0118 envió 1 pagos al manager P0178 etiquetados como 'SOBORNO', acumulando 25,148.37 en monto total. Conceptos crudos detectados: blockchain alianza_estrategica ref BCN-CIBER-724 relatório preliminar. Descripciones de origen: blockchain; alianza_estrategica; ref BCN-CIBER-724; relatório preliminar."
todo_el_tiempo,2021-08,P0178,P0235,['SOBORNO'],material_medico crowdfunding_maker (BCN-CIBER-724) [sesión híbrida],material_medico - crowdfunding_maker (BCN-CIBER-724) [sesión híbrida],1,25134.55,"En la ventana 'todo_el_tiempo', durante 2021-08 el subordinado P0235 envió 1 pagos al manager P0178 etiquetados como 'SOBORNO', acumulando 25,134.55 en monto total. Conceptos crudos detectados: material_medico crowdfunding_maker (BCN-CIBER-724) [sesión híbrida]. Descripciones de origen: material_medico - crowdfunding_maker (BCN-CIBER-724) [sesión híbrida]."
todo_el_tiempo,2022-04,P0059,P0213,['SOBORNO'],servicios_financieros cumbre_solar ref VER-MKT-459 pilot de innovación,servicios_financieros; cumbre_solar; ref VER-MKT-459; pilot de innovación,1,25128.34,"En la ventana 'todo_el_tiempo', durante 2022-04 el subordinado P0213 envió 1 pagos al manager P0059 etiquetados como 'SOBORNO', acumulando 25,128.34 en monto total. Conceptos crudos detectados: servicios_financieros cumbre_solar ref VER-MKT-459 pilot de innovación. Descripciones de origen: servicios_financieros; cumbre_solar; ref VER-MKT-459; pilot de innovación."
todo_el_tiempo,2023-03,P0214,P0105,['SOBORNO'],proveedor_internacional cafe_sustentable expediente QRO-RPA-312 prueba de concepto,proveedor_internacional | cafe_sustentable | expediente QRO-RPA-312 | prueba de concepto,1,25125.29,"En la ventana 'todo_el_tiempo', durante 2023-03 el subordinado P0105 envió 1 pagos al manager P0214 etiquetados como 'SOBORNO', acumulando 25,125.29 en monto total. Conceptos crudos detectados: proveedor_internacional cafe_sustentable expediente QRO-RPA-312 prueba de concepto. Descripciones de origen: proveedor_internacional | cafe_sustentable | expediente QRO-RPA-312 | prueba de concepto."
todo_el_tiempo,2025-07,P0126,P0200,['SOBORNO'],viaje_ecologico piloto-latam (CDMX-AI-887) [sesión híbrida],viaje_ecologico - piloto-latam (CDMX-AI-887) [sesión híbrida],1,25111.95,"En la ventana 'todo_el_tiempo', durante 2025-07 el subordinado P0200 envió 1 pagos al manager P0126 etiquetados como 'SOBORNO', acumulando 25,111.95 en monto total. Conceptos crudos detectados: viaje_ecologico piloto-latam (CDMX-AI-887) [sesión híbrida]. Descripciones de origen: viaje_ecologico - piloto-latam (CDMX-AI-887) [sesión híbrida]."
todo_el_tiempo,2021-11,P0216,P0144,['SOBORNO'],educacion_stem festival_culinario ref MX-OPS-001 ajuste inmediato,educacion_stem; festival_culinario; ref MX-OPS-001; ajuste inmediato,1,25068.0,"En la ventana 'todo_el_tiempo', durante 2021-11 el subordinado P0144 envió 1 pagos al manager P0216 etiquetados como 'SOBORNO', acumulando 25,068.00 en monto total. Conceptos crudos detectados: educacion_stem festival_culinario ref MX-OPS-001 ajuste inmediato. Descripciones de origen: educacion_stem; festival_culinario; ref MX-OPS-001; ajuste inmediato."
todo_el_tiempo,2020-05,P0006,P0134,['SOBORNO'],auditoria_externa piloto-latam ref MTY-FIN-778 relatório preliminar,auditoria_externa; piloto-latam; ref MTY-FIN-778; relatório preliminar,1,25063.72,"En la ventana 'todo_el_tiempo', durante 2020-05 el subordinado P0134 envió 1 pagos al manager P0006 etiquetados como 'SOBORNO', acumulando 25,063.72 en monto total. Conceptos crudos detectados: auditoria_externa piloto-latam ref MTY-FIN-778 relatório preliminar. Descripciones de origen: auditoria_externa; piloto-latam; ref MTY-FIN-778; relatório preliminar."
todo_el_tiempo,2021-09,P0236,P0036,['SOBORNO'],educacion_stem sprint_bimensual (CDMX-AI-887) [urgent follow-up],educacion_stem - sprint_bimensual (CDMX-AI-887) [urgent follow-up],1,25063.16,"En la ventana 'todo_el_tiempo', durante 2021-09 el subordinado P0036 envió 1 pagos al manager P0236 etiquetados como 'SOBORNO', acumulando 25,063.16 en monto total. Conceptos crudos detectados: educacion_stem sprint_bimensual (CDMX-AI-887) [urgent follow-up]. Descripciones de origen: educacion_stem - sprint_bimensual (CDMX-AI-887) [urgent follow-up]."
todo_el_tiempo,2020-07,P0133,P0070,['SOBORNO'],material_medico reciclaje-oceanico expediente YUC-SUST-038 prueba de concepto,material_medico | reciclaje-oceanico | expediente YUC-SUST-038 | prueba de concepto,1,25055.21,"En la ventana 'todo_el_tiempo', durante 2020-07 el subordinado P0070 envió 1 pagos al manager P0133 etiquetados como 'SOBORNO', acumulando 25,055.21 en monto total. Conceptos crudos detectados: material_medico reciclaje-oceanico expediente YUC-SUST-038 prueba de concepto. Descripciones de origen: material_medico | reciclaje-oceanico | expediente YUC-SUST-038 | prueba de concepto."
todo_el_tiempo,2022-12,P0059,P0250,['SOBORNO'],educacion_stem incubadora_social (PUE-HR-992) [relatório preliminar],educacion_stem - incubadora_social (PUE-HR-992) [relatório preliminar],1,24998.33,"En la ventana 'todo_el_tiempo', durante 2022-12 el subordinado P0250 envió 1 pagos al manager P0059 etiquetados como 'SOBORNO', acumulando 24,998.33 en monto total. Conceptos crudos detectados: educacion_stem incubadora_social (PUE-HR-992) [relatório preliminar]. Descripciones de origen: educacion_stem - incubadora_social (PUE-HR-992) [relatório preliminar]."
